Gene_stable_ID	Gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj	Description
YOL091W	SPO21	114.271357497469	0.844737190163648	0.360098872132418	0.00011193530638459	0.00509528117737995	Component of the meiotic outer plaque of the spindle pole body; involved in modifying the meiotic outer plaque that is required prior to prospore membrane formation; SPO21 has a paralog, YSW1, that arose from the whole genome duplication
YOL121C	RPS19A	1270.88384359635	0.941450290115329	0.341365598539348	3.48339051290192e-05	0.00234668411449634	Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19, no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19A has a paralog, RPS19B, that arose from the whole genome duplication
YOL136C	PFK27	1173.25326415201	2.34923307141937	0.412789733728619	1.89983458326649e-14	2.78373262313123e-11	6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate, expression induced by glucose and sucrose, transcriptional regulation involves protein kinase A
YOR004W	UTP23	248.635341663118	0.593061595194056	0.462828727990488	0.00187181340205087	0.032846402243773	Component of the small subunit processome; involved in 40S ribosomal subunit biogenesis; interacts with snR30 and is required for dissociation of snR30 from large pre-ribosomal particles; has homology to PINc domain protein Fcf1p, although the PINc domain of Utp23p is not required for function; essential protein
YOR008C	SLG1	1345.75235731184	-0.268307443797241	0.109958390680989	0.00287671523898849	0.0438648554206907	Sensor-transducer of the stress-activated PKC1-MPK1 kinase pathway; involved in maintenance of cell wall integrity; required for mitophagy; involved in organization of the actin cytoskeleton; secretory pathway Wsc1p is required for the arrest of secretion response
YOR047C	STD1	233.518860453295	1.04281426717544	0.242060674583847	3.43898586793642e-07	6.2987175537423e-05	Protein involved in control of glucose-regulated gene expression; interacts with kinase Snf1p, glucose sensors Snf3p and Rgt2p, TATA-binding Spt15p; regulator of transcription factor Rgt1p; interactions with Pma1p appear to propagate [GAR+]; STD1 has a paralog, MTH1, that arose from the whole genome duplication
YOR062C	YOR062C	1394.8926381412	1.05124642807869	0.187947063022887	1.21830750668802e-09	5.49269253592193e-07	Protein of unknown function; similar to Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; YOR062C has a paralog, YKR075C, that arose from the whole genome duplication
YOR065W	CYT1	3162.99663812988	-0.560372495433267	0.170499548487007	6.91181573072507e-06	0.000736548218141448	Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex
YOR070C	GYP1	855.7825794902	-0.284514924845055	0.115752290486719	0.00218668103818546	0.0370797058131766	Cis-golgi GTPase-activating protein (GAP) for yeast Rabs; the Rab family members are Ypt1p (in vivo) and for Ypt1p, Sec4p, Ypt7p, and Ypt51p (in vitro); involved in vesicle docking and fusion
YOR116C	RPO31	1746.99055719675	0.489162703093444	0.194978776328463	0.000165986270796779	0.00640029956013106	RNA polymerase III largest subunit C160; part of core enzyme; similar to bacterial beta-prime subunit and to RPA190 and RPO21
YOR234C	RPL33B	931.99718677543	0.884227717958298	0.379414455344281	0.000103599449629175	0.00484170583880718	Ribosomal 60S subunit protein L33B; rpl33b null mutant exhibits normal growth while rpl33a rpl33b double null mutant is inviable; homologous to mammalian ribosomal protein L35A, no bacterial homolog; RPL33B has a paralog, RPL33A, that arose from the whole genome duplication
YOR242C	SSP2	63.3361799756705	0.77345481944591	0.522355829717648	0.000520962812636867	0.0138385237422757	Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed, such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development
YOR253W	NAT5	246.925345043144	0.545456796025026	0.271879615100843	0.000585691829445919	0.0147962922947523	Subunit of protein N-terminal acetyltransferase NatA; NatA is comprised of Nat1p, Ard1p, and Nat5p; N-terminally acetylates many proteins, which influences multiple processes such as the cell cycle, heat-shock resistance, mating, sporulation, and telomeric silencing
YOR254C	SEC63	1150.54879096668	0.322680961568986	0.15818163885381	0.00334543587535078	0.0477070551470338	Essential subunit of Sec63 complex; with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; other members are Sec62p, Sec66p, and Sec72p
YOR264W	DSE3	565.827324231774	-1.06950942536715	0.252999402618793	4.47285613374157e-07	7.2820582777387e-05	Daughter cell-specific protein, may help establish daughter fate; relocalizes from bud neck to cytoplasm upon DNA replication stress
YOR276W	CAF20	898.70128662834	0.618135012086345	0.15052978180856	1.99930448784263e-07	3.90597453441522e-05	Phosphoprotein of the mRNA cap-binding complex; involved in translational control; repressor of cap-dependent translation initiation; competes with eIF4G for binding to eIF4E
YOR287C	RRP36	274.483139068705	1.12486603905143	0.433197149873374	2.50086392716289e-05	0.00178750774110997	Component of 90S preribosomes; involved in early cleavages of the 35S pre-rRNA and in production of the 40S ribosomal subunit
YOR293W	RPS10A	1279.66476796861	0.603224524806214	0.267319563283371	0.00023298780436252	0.00808012734537711	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10, no bacterial homolog; RPS10A has a paralog, RPS10B, that arose from the whole genome duplication; mutations in the human homolog associated with Diamond-Blackfan anemia
YOR294W	RRS1	581.84737733827	1.16237090282402	0.250615851993644	8.11767509887896e-08	1.76968645165148e-05	Essential protein that binds ribosomal protein L11; required for nuclear export of the 60S pre-ribosomal subunit during ribosome biogenesis; localizes to the nucleolus and in foci along nuclear periphery; cooperates with Ebp2p and Mps3p to mediate telomere clustering by binding Sir4p, but is not involved in telomere tethering; mouse homolog shows altered expression in Huntington's disease model mice
YOR309C	YOR309C	866.001179756065	0.503139079279627	0.475485527369589	0.00329925504473945	0.0471632532127266	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NOP58
YOR310C	NOP58	1821.89641345158	0.739797742314558	0.452628392270369	0.000604120859319132	0.0150031879511417	Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis; component of the small subunit processome complex, which is required for processing of pre-18S rRNA
YOR327C	SNC2	1001.40467357281	-0.349714106380088	0.176322881460747	0.00269657305488279	0.0422583280071338	Vesicle membrane receptor protein (v-SNARE); involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane; Snc2p levels regulated by Vps45p; member of the synaptobrevin/VAMP family of R-type v-SNARE proteins; SNC2 has a paralog, SNC1, that arose from the whole genome duplication
YOR347C	PYK2	1502.42172895387	-0.572960917199763	0.195739761890624	2.64056743155965e-05	0.0018324537736147	Pyruvate kinase; appears to be modulated by phosphorylation; transcription repressed by glucose, and Pyk2p may be active under low glycolytic flux; PYK2 has a paralog, CDC19, that arose from the whole genome duplication
YOR359W	VTS1	348.093160575773	0.734119561521236	0.434714396008116	0.000582619416613014	0.0147823913453198	Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity
YOR393W	ERR1	259.156919552493	-1.34312449167151	0.263622756891824	5.06901111457393e-09	1.65052634125099e-06	Putative phosphopyruvate hydratase
YPL012W	RRP12	1290.11549620985	0.783411408382927	0.436428908382582	0.00039703720859462	0.0115199756414508	Protein required for export of the ribosomal subunits; associates with the RNA components of the pre-ribosomes; has a role in nuclear import in association with Pse1p; also plays a role in the cell cycle and the DNA damage response; contains HEAT-repeats
YPL026C	SKS1	2288.35112782543	0.422239508062484	0.190956392517741	0.00069937782110517	0.0164620618855317	Putative serine/threonine protein kinase; involved in the adaptation to low concentrations of glucose independent of the SNF3 regulated pathway; SKS1 has a paralog, VHS1, that arose from the whole genome duplication
YPL030W	TRM44	422.021895912902	0.544694468364625	0.326248943117288	0.00140029575061333	0.0267807834568702	tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene
YPL068C	YPL068C	244.712029191686	0.731371629274614	0.415193138450157	0.0005293153808963	0.0138730507833385	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and is induced in response to the DNA-damaging agent MMS
YPL079W	RPL21B	1919.06083222397	0.974670979928195	0.28677538436737	6.37859329126548e-06	0.000692313616298277	Ribosomal 60S subunit protein L21B; homologous to mammalian ribosomal protein L21, no bacterial homolog; RPL21B has a paralog, RPL21A, that arose from the whole genome duplication
YPL081W	RPS9A	656.902674245002	0.87091556356294	0.222685110552453	1.16997014805853e-06	0.000159469652041187	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S9 and bacterial S4; RPS9A has a paralog, RPS9B, that arose from the whole genome duplication
YPL119C	DBP1	743.043834862326	-0.389045732721725	0.158114192200471	0.000496266095305241	0.0133422733237799	Putative ATP-dependent RNA helicase of the DEAD-box protein family; mutants show reduced stability of the 40S ribosomal subunit scanning through 5' untranslated regions of mRNAs; protein abundance increases in response to DNA replication stress; DBP1 has a paralog, DED1, that arose from the whole genome duplication
YPL143W	RPL33A	1947.70867505183	0.490544680599611	0.308775823650628	0.00220162730301748	0.0370797058131766	Ribosomal 60S subunit protein L33A; N-terminally acetylated; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable; homologous to mammalian ribosomal protein L35A, no bacterial homolog; RPL33A has a paralog, RPL33B, that arose from the whole genome duplication
YPL147W	PXA1	1937.22332726944	-0.358090372880432	0.147939380269236	0.000828608153672079	0.0187508586435214	Subunit of heterodimeric peroxisomal ABC transport complex, with Pxa2p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transporters ABCD1and ABCD2, and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD), a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant
YPL156C	PRM4	1245.27781666196	-0.469606062590976	0.194689581901303	0.000259166730015841	0.00872974830243015	Pheromone-regulated protein proposed to be involved in mating; predicted to have 1 transmembrane segment; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift
YPL158C	AIM44	1147.97427390119	-0.833379215010531	0.26524348375237	1.36073545574579e-05	0.00113932435801801	Protein that regulates Cdc42p and Rho1p; functions in the late steps of cytokinesis and cell separation; sustains Rho1p at the cell division site after actomyosin ring contraction; inhibits the activation of Cdc42-Cla4 at the cell division site to prevent budding inside the old bud neck; transcription is regulated by Swi5p; null mutant displays elevated frequency of mitochondrial genome loss; relocalizes from bud neck to cytoplasm upon DNA replication stress
YPL164C	MLH3	763.697291441034	-0.344594187147066	0.125713635996325	0.00041491127349609	0.0116978330518247	Protein involved in DNA mismatch repair and meiotic recombination; involved in crossing-over during meiotic recombination; forms a complex with Mlh1p; mammalian homolog is implicated mammalian microsatellite instability
YPL165C	SET6	10.4566485443747	-0.335527498326483	0.492301178339307	0.00357528131210642	0.0498921994529898	SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis, may be involved in compound availability
YPL183C	RTT10	481.093215884065	0.871441554786642	0.345373440880518	7.00195100829626e-05	0.00378898406331811	WD40 domain-containing protein involved in endosomal recycling; forms a complex with Rrt2p that functions in the retromer-mediated pathway for recycling internalized cell-surface proteins; interacts with Trm7p for 2'-O-methylation of N34 of substrate tRNAs; has a role in regulation of Ty1 transposition; human ortholog is WDR6
YPL211W	NIP7	252.320687516769	0.788096563545761	0.520607048456814	0.000472829996562006	0.0129497972422893	Nucleolar protein required for 60S ribosome subunit biogenesis; constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p
YPL212C	PUS1	680.526058012549	0.745601849431509	0.383292583278342	0.000356362916392127	0.0106563421070115	tRNA:pseudouridine synthase; introduces pseudouridines at positions 26-28, 34-36, 65, and 67 of tRNA; also acts on U2 snRNA; also pseudouridylates some mRNAs, and pseudouridylation level varies with growth phase; nuclear protein that appears to be involved in tRNA export; PUS1 has a paralog, PUS2, that arose from the whole genome duplication
YPL217C	BMS1	2391.30458852351	0.459279038789404	0.291849090616285	0.00272289968875293	0.0423313397235569	GTPase required for ribosomal subunit synthesis and rRNA processing; required for synthesis of 40S ribosomal subunits and for processing the 35S pre-rRNA at sites A0, A1, and A2; interacts with Rcl1p, which stimulates its GTPase and U3 snoRNA binding activities; has similarity to Tsr1p
YPL245W	YPL245W	162.218143642598	0.679887538922497	0.299311532811711	0.000189489602438218	0.00702910480943289	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the nucleus and the cytoplasm
YPL262W	FUM1	3398.73199258686	-0.355549243211697	0.128989393667706	0.000336091773491434	0.010324160411817	Fumarase; converts fumaric acid to L-malic acid in the TCA cycle; cytosolic and mitochondrial distribution determined by the N-terminal targeting sequence, protein conformation, and status of glyoxylate shunt; phosphorylated in mitochondria
YPR001W	CIT3	2478.39350986684	-0.939587130780669	0.16730734398467	9.6097724411297e-10	5.1395830556049e-07	Dual specificity mitochondrial citrate and methylcitrate synthase; catalyzes the condensation of acetyl-CoA and oxaloacetate to form citrate and that of propionyl-CoA and oxaloacetate to form 2-methylcitrate
YPR002W	PDH1	4363.72849398072	-0.970544785510861	0.137230086788972	1.48889421580229e-13	1.74528179976344e-10	Putative 2-methylcitrate dehydratase; mitochondrial protein that participates in respiration; induced by diauxic shift; homologous to E. coli PrpD, may take part in the conversion of 2-methylcitrate to 2-methylisocitrate
YPR006C	ICL2	735.715439423141	-0.828696435306802	0.155089410655482	2.16521057780656e-09	8.46019946434951e-07	2-methylisocitrate lyase of the mitochondrial matrix; functions in the methylcitrate cycle to catalyze the conversion of 2-methylisocitrate to succinate and pyruvate; ICL2 transcription is repressed by glucose and induced by ethanol
YPR007C	REC8	113.060322168906	-0.749364714111645	0.381460654006754	0.000338208291941455	0.010324160411817	Meiosis-specific component of the sister chromatid cohesion complex; alpha-kleisin family member that maintains cohesion between sister chromatids during meiosis I; maintains cohesion between centromeres of sister chromatids until meiosis II; independent of its role in sister chromatid cohesion, Rec8p promotes allelic collisions and prevents nonspecific chromosome interactions; homolog of S. pombe Rec8p
YPR026W	ATH1	3654.85076236246	-0.348475026229981	0.104174004116057	5.70682957065406e-05	0.00337855839531348	Acid trehalase required for utilization of extracellular trehalose; involved in intracellular trehalose degradation during growth recovery after saline stress
YPR048W	TAH18	339.004270764364	0.649690669114179	0.264714354028777	0.000116017310715907	0.00511261246696188	Conserved NAPDH-dependent diflavin reductase; component of an early step in the cytosolic Fe-S protein assembly (CIA) machinery; transfers electrons from NADPH to the Fe-S cluster of Dre2p; plays a pro-death role under oxidative stress; Tah18p-dependent nitric oxide synthesis confers high-temperature stress tolerance; possible target for development of antifungal drugs
YPR051W	MAK3	196.105694430767	0.685634719900792	0.269927988312648	8.53948114556941e-05	0.00442919460125507	Catalytic subunit of the NatC type N-terminal acetyltransferase (NAT); involved in subcellular targeting of select N-terminally acetylated substrates to the Golgi apparatus (Arl3p and Grh1p) and the inner nuclear membrane (Trm1p); required for replication of dsRNA virus; human NatC ortholog, Naa60, functionally complements the null, requiring either auxiliary subunit Mak10p or co-expression of human ortholog, Naa35; Naa60, the human NatF gene, also complements the null allele
YPR118W	MRI1	358.360152335231	0.772806021749085	0.276556495967445	3.80170796531027e-05	0.00250357420052623	5'-methylthioribose-1-phosphate isomerase; catalyzes the isomerization of 5-methylthioribose-1-phosphate to 5-methylthioribulose-1-phosphate in the methionine salvage pathway
YPR137W	RRP9	564.592534390713	1.00917491287591	0.305474492910326	7.92512014118175e-06	0.000814897002587127	Protein involved in pre-rRNA processing; associated with U3 snRNP; component of small ribosomal subunit (SSU) processosome; ortholog of the human U3-55k protein
YPR183W	DPM1	1805.67529770757	-0.393746968080655	0.134816792885181	0.000115627680051922	0.00511261246696188	Dolichol phosphate mannose (Dol-P-Man) synthase of ER membrane; catalyzes formation of Dol-P-Man from Dol-P and GDP-Man; required for biosynthesis of glycosyl phosphatidylinositol (GPI) membrane anchor, as well as O-mannosylation and protein N- and O-linked glycosylation; human homolog DPM1 can complement yeast mutant strains
YPR186C	PZF1	205.627771177301	0.569928458252662	0.291936822059552	0.000619535735038847	0.0152531761972749	Transcription factor IIIA (TFIIIA); essential DNA binding protein required for transcription of 5S rRNA by RNA polymerase III; not involved in transcription of other RNAP III genes; nine conserved zinc fingers; may also bind 5S rRNA
YPR190C	RPC82	574.575133564085	0.569718678562673	0.315788002786383	0.000912081621171723	0.0201799817016862	RNA polymerase III subunit C82
YPR191W	QCR2	5018.57068052349	-0.487235827649734	0.145050947145308	7.86071888009652e-06	0.000814897002587127	Subunit 2 of ubiquinol cytochrome-c reductase (Complex III); Complex III is a component of the mitochondrial inner membrane electron transport chain; phosphorylated; transcription is regulated by Hap1p, Hap2p/Hap3p, and heme
